MediaId,platformId,DateAdded
4058,1,01-Mar-19
4059,1,01-Mar-19
4060,1,01-Mar-19
4061,1,01-Mar-19
4062,1,01-Mar-19
4063,1,01-Mar-19
4064,1,01-Mar-19
4065,1,01-Mar-19
4066,1,01-Mar-19
4067,1,01-Mar-19
4068,1,28-Feb-19
4069,1,27-Feb-19
4069,2,January 0, 1900
4070,1,27-Feb-19
4071,1,27-Feb-19
4072,1,27-Feb-19
4073,1,27-Feb-19
4074,1,27-Feb-19
4075,1,27-Feb-19
4076,1,27-Feb-19
4077,1,27-Feb-19
4078,1,27-Feb-19
4079,1,27-Feb-19
4080,1,27-Feb-19
4080,4,15-Oct-21
4081,1,26-Feb-19
4082,1,25-Feb-19
4083,1,23-Feb-19
4084,1,22-Feb-19
4085,1,22-Feb-19
4086,1,22-Feb-19
4087,1,22-Feb-19
4088,1,22-Feb-19
4089,1,22-Feb-19
4090,1,22-Feb-19
4091,1,22-Feb-19
4092,1,21-Feb-19
4093,1,20-Feb-19
4094,1,20-Feb-19
4095,1,17-Feb-19
4095,3,12-Nov-19
4095,4,22-Mar-21
4096,1,16-Feb-19
4097,1,16-Feb-19
4098,1,15-Feb-19
4099,1,15-Feb-19
4100,1,15-Feb-19
4101,1,15-Feb-19
4102,1,15-Feb-19
4103,1,15-Feb-19
4104,1,15-Feb-19
4105,1,15-Feb-19
4106,1,15-Feb-19
4107,1,15-Feb-19
4108,1,15-Feb-19
4109,1,15-Feb-19
4110,1,15-Feb-19
4111,1,15-Feb-19
4112,1,15-Feb-19
4113,1,15-Feb-19
4114,1,15-Feb-19
4115,1,14-Feb-19
4116,1,14-Feb-19
4117,1,14-Feb-19
4118,1,12-Feb-19
4119,1,09-Feb-19
4120,1,09-Feb-19
4120,2,January 0, 1900
4121,1,08-Feb-19
4122,1,08-Feb-19
4123,1,08-Feb-19
4124,1,08-Feb-19
4125,1,08-Feb-19
4126,1,07-Feb-19
4127,1,05-Feb-19
4128,1,05-Feb-19
4129,1,05-Feb-19
4130,1,05-Feb-19
4130,4,01-Aug-20
4131,1,05-Feb-19
4132,1,05-Feb-19
4133,1,03-Feb-19
4134,1,02-Feb-19
4135,1,02-Feb-19
4136,1,01-Feb-19
4137,1,01-Feb-19
4138,1,01-Feb-19
4139,1,01-Feb-19
4140,1,01-Feb-19
4141,1,01-Feb-19
4142,1,01-Feb-19
4143,1,01-Feb-19
4144,1,01-Feb-19
4145,1,01-Feb-19
4146,1,01-Feb-19
4147,1,01-Feb-19
4148,1,31-Jan-19
4149,1,31-Jan-19
4150,1,31-Jan-19
4151,1,30-Jan-19
4152,1,30-Jan-19
4153,1,29-Jan-19
4154,1,29-Jan-19
4155,1,29-Jan-19
4156,1,29-Jan-19
4157,1,28-Jan-19
4158,1,28-Jan-19
4159,1,28-Jan-19
4160,1,28-Jan-19
4161,1,28-Jan-19
4162,1,28-Jan-19
4163,1,27-Jan-19
4164,1,27-Jan-19
4165,1,26-Jan-19
4166,1,25-Jan-19
4167,1,25-Jan-19
4168,1,25-Jan-19
4169,1,25-Jan-19
4170,1,25-Jan-19
4171,1,25-Jan-19
4172,1,25-Jan-19
4173,1,24-Jan-19
4174,1,24-Jan-19
4175,1,23-Jan-19
4176,1,18-Jan-19
4177,1,18-Jan-19
4178,1,18-Jan-19
4179,1,18-Jan-19
4180,1,18-Jan-19
4181,1,18-Jan-19
4182,1,18-Jan-19
4183,1,18-Jan-19
4184,1,18-Jan-19
4185,1,18-Jan-19
4186,1,15-Jan-19
4187,1,15-Jan-19
4188,1,15-Jan-19
4189,1,15-Jan-19
4190,1,15-Jan-19
4191,1,15-Jan-19
4192,1,15-Jan-19
4192,2,January 0, 1900
4193,1,15-Jan-19
4194,1,15-Jan-19
4195,1,15-Jan-19
4196,1,15-Jan-19
4197,1,14-Jan-19
4198,1,13-Jan-19
4199,1,11-Jan-19
4200,1,11-Jan-19
4201,1,11-Jan-19
4202,1,11-Jan-19
4203,1,11-Jan-19
4203,2,January 0, 1900
4204,1,11-Jan-19
4205,1,11-Jan-19
4206,1,11-Jan-19
4207,1,10-Jan-19
4208,1,10-Jan-19
4209,1,09-Jan-19
4210,1,09-Jan-19
4211,1,07-Jan-19
4212,1,05-Jan-19
4213,1,04-Jan-19
4214,1,04-Jan-19
4215,1,04-Jan-19
4215,2,January 0, 1900
4216,1,04-Jan-19
4217,1,02-Jan-19
4218,1,02-Jan-19
4219,1,01-Jan-19
4220,1,01-Jan-19
4221,1,01-Jan-19
4222,1,01-Jan-19
4223,1,01-Jan-19
4224,1,01-Jan-19
4225,1,01-Jan-19
4226,1,01-Jan-19
4227,1,01-Jan-19
4228,1,01-Jan-19
4229,1,01-Jan-19
4229,2,January 0, 1900
4230,1,31-Dec-18
4231,1,31-Dec-18
4232,1,31-Dec-18
4232,2,January 0, 1900
4233,1,31-Dec-18
4233,2,January 0, 1900
4234,1,31-Dec-18
4234,2,January 0, 1900
4235,1,31-Dec-18
4235,2,January 0, 1900
4236,1,31-Dec-18
4236,2,January 0, 1900
4237,1,31-Dec-18
4238,1,31-Dec-18
4239,1,31-Dec-18
4240,1,31-Dec-18
4241,1,31-Dec-18
4242,1,31-Dec-18
4243,1,31-Dec-18
4244,1,31-Dec-18
4245,1,31-Dec-18
4246,1,31-Dec-18
4247,1,31-Dec-18
4248,1,31-Dec-18
4249,1,31-Dec-18
4250,1,31-Dec-18
4251,1,30-Dec-18
4252,1,29-Dec-18
4253,1,28-Dec-18
4254,1,28-Dec-18
4255,1,28-Dec-18
4256,1,28-Dec-18
4257,1,28-Dec-18
4258,1,28-Dec-18
4259,1,28-Dec-18
4260,1,28-Dec-18
4261,1,24-Dec-18
4262,1,24-Dec-18
4263,1,23-Dec-18
4264,1,22-Dec-18
4265,1,22-Dec-18
4266,1,22-Dec-18
4267,1,21-Dec-18
4268,1,21-Dec-18
4269,1,21-Dec-18
4270,1,21-Dec-18
4271,1,21-Dec-18
4272,1,21-Dec-18
4273,1,21-Dec-18
4274,1,21-Dec-18
4275,1,21-Dec-18
4276,1,21-Dec-18
4277,1,21-Dec-18
4278,1,20-Dec-18
4279,1,20-Dec-18
4280,1,20-Dec-18
4281,1,20-Dec-18
4282,1,20-Dec-18
4283,1,20-Dec-18
4284,1,19-Dec-18
4285,1,18-Dec-18
4286,1,17-Dec-18
4287,1,17-Dec-18
4288,1,16-Dec-18
4289,1,16-Dec-18
4290,1,16-Dec-18
4291,1,16-Dec-18
4292,1,16-Dec-18
4293,1,16-Dec-18
4294,1,16-Dec-18
4295,1,16-Dec-18
4296,1,15-Dec-18
4297,1,15-Dec-18
4298,1,15-Dec-18
4299,1,15-Dec-18
4300,1,15-Dec-18
4301,1,15-Dec-18
4302,1,15-Dec-18
4303,1,15-Dec-18
4304,1,15-Dec-18
4305,1,14-Dec-18
4306,1,14-Dec-18
4307,1,14-Dec-18
4308,1,14-Dec-18
4309,1,14-Dec-18
4310,1,14-Dec-18
4311,1,14-Dec-18
4312,1,14-Dec-18
4313,1,12-Dec-18
4314,1,12-Dec-18
4315,1,11-Dec-18
4316,1,07-Dec-18
4317,1,07-Dec-18
4318,1,07-Dec-18
4319,1,07-Dec-18
4320,1,07-Dec-18
4321,1,07-Dec-18
4322,1,07-Dec-18
4323,1,07-Dec-18
4324,1,07-Dec-18
4325,1,07-Dec-18
4326,1,04-Dec-18
4327,1,03-Dec-18
4328,1,02-Dec-18
4329,1,02-Dec-18
4330,1,01-Dec-18
4331,1,01-Dec-18
4331,2,January 0, 1900
4332,1,01-Dec-18
4333,1,01-Dec-18
4334,1,01-Dec-18
4335,1,01-Dec-18
4336,1,01-Dec-18
4337,1,01-Dec-18
4338,1,01-Dec-18
4339,1,01-Dec-18
4340,1,01-Dec-18
4341,1,01-Dec-18
4342,1,01-Dec-18
4343,1,01-Dec-18
4344,1,01-Dec-18
4345,1,01-Dec-18
4346,1,01-Dec-18
4347,1,01-Dec-18
4348,1,01-Dec-18
4349,1,01-Dec-18
4350,1,01-Dec-18
4351,1,30-Nov-18
4352,1,30-Nov-18
4353,1,30-Nov-18
4354,1,30-Nov-18
4355,1,30-Nov-18
4356,1,30-Nov-18
4357,1,30-Nov-18
4358,1,30-Nov-18
4359,1,30-Nov-18
4360,1,30-Nov-18
4361,1,30-Nov-18
4362,1,30-Nov-18
4363,1,27-Nov-18
4364,1,27-Nov-18
4365,1,25-Nov-18
4366,1,23-Nov-18
4367,1,23-Nov-18
4368,1,23-Nov-18
4369,1,22-Nov-18
4370,1,22-Nov-18
4371,1,21-Nov-18
4371,2,January 0, 1900
4372,1,20-Nov-18
4373,1,20-Nov-18
4374,1,20-Nov-18
4375,1,20-Nov-18
4376,1,20-Nov-18
4377,1,20-Nov-18
4378,1,20-Nov-18
4379,1,18-Nov-18
4379,3,19-Nov-21
4380,1,17-Nov-18
4381,1,17-Nov-18
4382,1,17-Nov-18
4383,1,16-Nov-18
4384,1,16-Nov-18
4385,1,16-Nov-18
4386,1,16-Nov-18
4387,1,16-Nov-18
4388,1,16-Nov-18
4389,1,15-Nov-18
4390,1,15-Nov-18
4391,1,15-Nov-18
4392,1,15-Nov-18
4393,1,15-Nov-18
4394,1,15-Nov-18
4395,1,15-Nov-18
4396,1,15-Nov-18
4397,1,15-Nov-18
4397,2,January 0, 1900
4398,1,13-Nov-18
4399,1,13-Nov-18
4400,1,13-Nov-18
4401,1,10-Nov-18
4402,1,09-Nov-18
4403,1,09-Nov-18
4404,1,09-Nov-18
4404,2,January 0, 1900
4405,1,09-Nov-18
4406,1,09-Nov-18
4407,1,09-Nov-18
4408,1,09-Nov-18
4409,1,09-Nov-18
4410,1,08-Nov-18
4411,1,07-Nov-18
4412,1,05-Nov-18
4413,1,05-Nov-18
4414,1,03-Nov-18
4415,1,02-Nov-18
4416,1,02-Nov-18
4417,1,02-Nov-18
4418,1,02-Nov-18
4419,1,02-Nov-18
4420,1,02-Nov-18
4421,1,01-Nov-18
4422,1,01-Nov-18
4423,1,01-Nov-18
4424,1,01-Nov-18
4425,1,01-Nov-18
4426,1,01-Nov-18
4427,1,01-Nov-18
4428,1,01-Nov-18
4429,1,01-Nov-18
4430,1,01-Nov-18
4431,1,01-Nov-18
4432,1,01-Nov-18
4433,1,01-Nov-18
4434,1,01-Nov-18
4435,1,01-Nov-18
4436,1,01-Nov-18
4437,1,01-Nov-18
4438,1,01-Nov-18
4439,1,01-Nov-18
4440,1,01-Nov-18
4441,1,01-Nov-18
4442,1,01-Nov-18
4443,1,01-Nov-18
4444,1,01-Nov-18
4445,1,01-Nov-18
4446,1,01-Nov-18
4447,1,01-Nov-18
4448,1,01-Nov-18
4449,1,01-Nov-18
4450,1,01-Nov-18
4451,1,01-Nov-18
4451,2,January 0, 1900
4452,1,01-Nov-18
4453,1,01-Nov-18
4454,1,01-Nov-18
4455,1,01-Nov-18
4456,1,01-Nov-18
4457,1,01-Nov-18
4458,1,01-Nov-18
4459,1,01-Nov-18
4460,1,01-Nov-18
4461,1,01-Nov-18
4462,1,01-Nov-18
4463,1,01-Nov-18
4464,1,01-Nov-18
4465,1,01-Nov-18
4466,1,01-Nov-18
4467,1,01-Nov-18
4468,1,31-Oct-18
4469,1,31-Oct-18
4470,1,30-Oct-18
4471,1,27-Oct-18
4472,1,26-Oct-18
4473,1,26-Oct-18
4474,1,26-Oct-18
4475,1,26-Oct-18
4476,1,26-Oct-18
4477,1,26-Oct-18
4478,1,26-Oct-18
4479,1,25-Oct-18
4480,1,25-Oct-18
4481,1,25-Oct-18
4482,1,24-Oct-18
4483,1,23-Oct-18
4484,1,23-Oct-18
4485,1,23-Oct-18
4486,1,23-Oct-18
4487,1,20-Oct-18
4488,1,19-Oct-18
4489,1,19-Oct-18
4490,1,19-Oct-18
4491,1,19-Oct-18
4492,1,19-Oct-18
4493,1,19-Oct-18
4494,1,19-Oct-18
4495,1,19-Oct-18
4496,1,19-Oct-18
4497,1,19-Oct-18
4498,1,19-Oct-18
4499,1,19-Oct-18
4500,1,19-Oct-18
4501,1,19-Oct-18
4502,1,19-Oct-18
4503,1,18-Oct-18
4504,1,17-Oct-18
4505,1,16-Oct-18
4506,1,16-Oct-18
4507,1,15-Oct-18
4508,1,15-Oct-18
4509,1,15-Oct-18
4510,1,13-Oct-18
4511,1,12-Oct-18
4512,1,12-Oct-18
4513,1,12-Oct-18
4514,1,12-Oct-18
4515,1,12-Oct-18
4516,1,12-Oct-18
4517,1,12-Oct-18
4518,1,12-Oct-18
4519,1,12-Oct-18
4520,1,12-Oct-18
4521,1,11-Oct-18
4522,1,11-Oct-18
4523,1,10-Oct-18
4523,1,10-Oct-18
4524,1,10-Oct-18
4525,1,10-Oct-18
4526,1,09-Oct-18
4527,1,08-Oct-18
4528,1,08-Oct-18
4529,1,06-Oct-18
4530,1,05-Oct-18
4531,1,05-Oct-18
4532,1,05-Oct-18
4533,1,05-Oct-18
4533,2,January 0, 1900
4534,1,05-Oct-18
4535,1,05-Oct-18
4536,1,05-Oct-18
4537,1,04-Oct-18
4538,1,03-Oct-18
4539,1,03-Oct-18
4539,2,January 0, 1900
4540,1,02-Oct-18
4541,1,02-Oct-18
4542,1,02-Oct-18
4543,1,02-Oct-18
4544,1,02-Oct-18
4545,1,02-Oct-18
4546,1,02-Oct-18
4547,1,02-Oct-18
4548,1,02-Oct-18
4549,1,02-Oct-18
4550,1,02-Oct-18
4551,1,02-Oct-18
4552,1,02-Oct-18
4553,1,02-Oct-18
4554,1,02-Oct-18
4555,1,02-Oct-18
4556,1,02-Oct-18
4557,1,01-Oct-18
4558,1,01-Oct-18
4559,1,01-Oct-18
4560,1,01-Oct-18
4561,1,01-Oct-18
4562,1,01-Oct-18
4563,1,01-Oct-18
4564,1,01-Oct-18
4565,1,01-Oct-18
4566,1,01-Oct-18
4567,1,01-Oct-18
4568,1,01-Oct-18
4569,1,01-Oct-18
4570,1,01-Oct-18
4571,1,01-Oct-18
4572,1,01-Oct-18
4573,1,01-Oct-18
4574,1,01-Oct-18
4575,1,01-Oct-18
4576,1,01-Oct-18
4577,1,01-Oct-18
4578,1,01-Oct-18
4579,1,01-Oct-18
4580,1,01-Oct-18
4581,1,01-Oct-18
4582,1,01-Oct-18
4583,1,01-Oct-18
4584,1,01-Oct-18
4585,1,01-Oct-18
4586,1,01-Oct-18
4587,1,01-Oct-18
4588,1,01-Oct-18
4589,1,01-Oct-18
4590,1,01-Oct-18
4591,1,01-Oct-18
4592,1,01-Oct-18
4593,1,01-Oct-18
4594,1,01-Oct-18
4595,1,01-Oct-18
4596,1,01-Oct-18
4597,1,01-Oct-18
4598,1,01-Oct-18
4599,1,01-Oct-18
4600,1,01-Oct-18
4601,1,01-Oct-18
4602,1,01-Oct-18
4603,1,01-Oct-18
4604,1,01-Oct-18
4605,1,01-Oct-18
4606,1,01-Oct-18
4607,1,01-Oct-18
4608,1,01-Oct-18
4609,1,01-Oct-18
4610,1,01-Oct-18
4611,1,01-Oct-18
4611,2,January 0, 1900
4612,1,01-Oct-18
4613,1,01-Oct-18
4614,1,01-Oct-18
4615,1,01-Oct-18
4616,1,01-Oct-18
4617,1,30-Sep-18
4618,1,29-Sep-18
4619,1,28-Sep-18
4620,1,28-Sep-18
4621,1,28-Sep-18
4622,1,28-Sep-18
4623,1,28-Sep-18
4624,1,28-Sep-18
4625,1,28-Sep-18
4626,1,28-Sep-18
4627,1,22-Sep-18
4628,1,21-Sep-18
4629,1,21-Sep-18
4630,1,21-Sep-18
4631,1,21-Sep-18
4632,1,21-Sep-18
4633,1,21-Sep-18
4634,1,20-Sep-18
4635,1,19-Sep-18
4636,1,15-Sep-18
4637,1,14-Sep-18
4638,1,14-Sep-18
4639,1,14-Sep-18
4640,1,14-Sep-18
4641,1,14-Sep-18
4642,1,14-Sep-18
4643,1,14-Sep-18
4644,1,14-Sep-18
4645,1,13-Sep-18
4646,1,12-Sep-18
4647,1,12-Sep-18
4648,1,11-Sep-18
4649,1,11-Sep-18
4650,1,11-Sep-18
4651,1,09-Sep-18
4652,1,08-Sep-18
4653,1,08-Sep-18
4654,1,07-Sep-18
4655,1,07-Sep-18
4656,1,07-Sep-18
4657,1,07-Sep-18
4658,1,07-Sep-18
4659,1,07-Sep-18
4660,1,07-Sep-18
4661,1,06-Sep-18
4662,1,03-Sep-18
4663,1,02-Sep-18
4664,1,02-Sep-18
4665,1,01-Sep-18
4666,1,01-Sep-18
4667,1,01-Sep-18
4668,1,01-Sep-18
4669,1,01-Sep-18
4670,1,01-Sep-18
4671,1,01-Sep-18
4672,1,01-Sep-18
4673,1,31-Aug-18
4674,1,31-Aug-18
4675,1,31-Aug-18
4676,1,31-Aug-18
4677,1,31-Aug-18
4678,1,31-Aug-18
4679,1,31-Aug-18
4680,1,28-Aug-18
4681,1,28-Aug-18
4682,1,28-Aug-18
4683,1,27-Aug-18
4684,1,25-Aug-18
4684,2,January 0, 1900
4685,1,24-Aug-18
4686,1,24-Aug-18
4687,1,24-Aug-18
4688,1,24-Aug-18
4689,1,24-Aug-18
4690,1,24-Aug-18
4691,1,21-Aug-18
4692,1,21-Aug-18
4693,1,21-Aug-18
4693,4,20-Sep-21
4694,1,21-Aug-18
4695,1,21-Aug-18
4696,1,17-Aug-18
4697,1,17-Aug-18
4698,1,17-Aug-18
4699,1,17-Aug-18
4700,1,17-Aug-18
4701,1,16-Aug-18
4702,1,15-Aug-18
4703,1,10-Aug-18
4704,1,10-Aug-18
4704,2,January 0, 1900
4705,1,10-Aug-18
4706,1,10-Aug-18
4707,1,10-Aug-18
4708,1,10-Aug-18
4709,1,09-Aug-18
4710,1,09-Aug-18
4711,1,08-Aug-18
4712,1,05-Aug-18
4713,1,04-Aug-18
4714,1,04-Aug-18
4715,1,04-Aug-18
4716,1,04-Aug-18
4717,1,03-Aug-18
4718,1,03-Aug-18
4719,1,03-Aug-18
4720,1,02-Aug-18
4721,1,02-Aug-18
4722,1,02-Aug-18
4723,1,02-Aug-18
4724,1,02-Aug-18
4725,1,02-Aug-18
4726,1,02-Aug-18
4727,1,02-Aug-18
4727,2,January 0, 1900
4728,1,02-Aug-18
4729,1,02-Aug-18
4729,2,January 0, 1900
4730,1,02-Aug-18
4731,1,02-Aug-18
4732,1,02-Aug-18
4733,1,02-Aug-18
4734,1,02-Aug-18
4735,1,02-Aug-18
4736,1,02-Aug-18
4737,1,02-Aug-18
4738,1,02-Aug-18
4738,3,12-Nov-19
4739,1,01-Aug-18
4740,1,01-Aug-18
4741,1,01-Aug-18
4742,1,01-Aug-18
4743,1,01-Aug-18
4744,1,30-Jul-18
4745,1,30-Jul-18
4746,1,28-Jul-18
4747,1,28-Jul-18
4748,1,28-Jul-18
4749,1,28-Jul-18
4750,1,27-Jul-18
4751,1,27-Jul-18
4752,1,27-Jul-18
4753,1,27-Jul-18
4754,1,27-Jul-18
4755,1,27-Jul-18
4756,1,25-Jul-18
4757,1,24-Jul-18
4758,1,24-Jul-18
4759,1,20-Jul-18
4760,1,20-Jul-18
4760,2,January 0, 1900
4761,1,20-Jul-18
4762,1,20-Jul-18
4763,1,20-Jul-18
4764,1,20-Jul-18
4765,1,20-Jul-18
4766,1,20-Jul-18
4767,1,19-Jul-18
4768,1,18-Jul-18
4769,1,18-Jul-18
4770,1,18-Jul-18
4771,1,15-Jul-18
4772,1,15-Jul-18
4773,1,14-Jul-18
4774,1,13-Jul-18
4775,1,13-Jul-18
4776,1,13-Jul-18
4777,1,11-Jul-18
4778,1,10-Jul-18
4779,1,10-Jul-18
4780,1,08-Jul-18
4781,1,06-Jul-18
4782,1,06-Jul-18
4783,1,06-Jul-18
4784,1,06-Jul-18
4785,1,06-Jul-18
4785,3,12-Nov-19
4786,1,04-Jul-18
4787,1,03-Jul-18
4788,1,03-Jul-18
4789,1,03-Jul-18
4790,1,02-Jul-18
4791,1,01-Jul-18
4792,1,01-Jul-18
4793,1,01-Jul-18
4794,1,01-Jul-18
4795,1,01-Jul-18
4796,1,01-Jul-18
4797,1,01-Jul-18
4798,1,01-Jul-18
4799,1,01-Jul-18
4800,1,01-Jul-18
4801,1,01-Jul-18
4802,1,01-Jul-18
4803,1,01-Jul-18
4804,1,30-Jun-18
4805,1,30-Jun-18
4806,1,30-Jun-18
4807,1,29-Jun-18
4808,1,29-Jun-18
4809,1,29-Jun-18
4810,1,29-Jun-18
4811,1,29-Jun-18
4812,1,29-Jun-18
4813,1,29-Jun-18
4814,1,26-Jun-18
4814,4,14-Oct-20
4815,1,26-Jun-18
4816,1,25-Jun-18
4817,1,25-Jun-18
4818,1,24-Jun-18
4819,1,23-Jun-18
4820,1,22-Jun-18
4821,1,22-Jun-18
4822,1,22-Jun-18
4823,1,22-Jun-18
4824,1,19-Jun-18
4825,1,18-Jun-18
4826,1,15-Jun-18
4827,1,15-Jun-18
4828,1,15-Jun-18
4829,1,15-Jun-18
4830,1,15-Jun-18
4831,1,15-Jun-18
4831,2,January 0, 1900
4832,1,15-Jun-18
4833,1,15-Jun-18
4834,1,08-Jun-18
4835,1,08-Jun-18
4836,1,08-Jun-18
4837,1,08-Jun-18
4838,1,07-Jun-18
4839,1,02-Jun-18
4840,1,01-Jun-18
4841,1,01-Jun-18
4842,1,01-Jun-18
4843,1,01-Jun-18
4844,1,01-Jun-18
4845,1,30-May-18
4846,1,29-May-18
4846,4,January 0, 1900
4847,1,27-May-18
4848,1,26-May-18
4849,1,26-May-18
4850,1,25-May-18
4851,1,25-May-18
4852,1,25-May-18
4853,1,25-May-18
4854,1,22-May-18
4855,1,22-May-18
4856,1,18-May-18
4857,1,18-May-18
4858,1,18-May-18
4858,3,12-Nov-19
4859,1,17-May-18
4860,1,16-May-18
4861,1,15-May-18
4862,1,15-May-18
4863,1,15-May-18
4864,1,13-May-18
4865,1,12-May-18
4866,1,11-May-18
4867,1,11-May-18
4868,1,11-May-18
4869,1,11-May-18
4870,1,11-May-18
4871,1,08-May-18
4872,1,07-May-18
4873,1,05-May-18
4874,1,05-May-18
4875,1,04-May-18
4876,1,04-May-18
4877,1,04-May-18
4878,1,04-May-18
4879,1,04-May-18
4880,1,04-May-18
4881,1,04-May-18
4882,1,04-May-18
4882,2,January 0, 1900
4883,1,04-May-18
4884,1,03-May-18
4885,1,02-May-18
4886,1,01-May-18
4887,1,01-May-18
4888,1,01-May-18
4889,1,01-May-18
4890,1,01-May-18
4891,1,01-May-18
4892,1,01-May-18
4893,1,01-May-18
4894,1,01-May-18
4895,1,01-May-18
4896,1,01-May-18
4897,1,01-May-18
4898,1,01-May-18
4899,1,01-May-18
4900,1,01-May-18
4901,1,01-May-18
4902,1,01-May-18
4903,1,01-May-18
4904,1,30-Apr-18
4905,1,30-Apr-18
4906,1,30-Apr-18
4907,1,27-Apr-18
4908,1,27-Apr-18
4909,1,27-Apr-18
4910,1,27-Apr-18
4911,1,27-Apr-18
4912,1,27-Apr-18
4913,1,27-Apr-18
4914,1,27-Apr-18
4915,1,27-Apr-18
4916,1,26-Apr-18
4917,1,25-Apr-18
4918,1,25-Apr-18
4919,1,25-Apr-18
4920,1,24-Apr-18
4921,1,20-Apr-18
4922,1,20-Apr-18
4923,1,20-Apr-18
4924,1,19-Apr-18
4925,1,19-Apr-18
4926,1,17-Apr-18
4927,1,17-Apr-18
4928,1,15-Apr-18
4929,1,13-Apr-18
4930,1,13-Apr-18
4931,1,13-Apr-18
4932,1,12-Apr-18
4933,1,10-Apr-18
4934,1,09-Apr-18
4935,1,06-Apr-18
4936,1,06-Apr-18
4937,1,06-Apr-18
4938,1,06-Apr-18
4939,1,06-Apr-18
4940,1,06-Apr-18
4941,1,06-Apr-18
4942,1,06-Apr-18
4943,1,06-Apr-18
4944,1,05-Apr-18
4945,1,03-Apr-18
4946,1,03-Apr-18
4947,1,02-Apr-18
4947,2,January 0, 1900
4947,4,January 0, 1900
4948,1,01-Apr-18
4949,1,01-Apr-18
4950,1,01-Apr-18
4951,1,01-Apr-18
4952,1,01-Apr-18
4952,2,January 0, 1900
4953,1,01-Apr-18
4954,1,01-Apr-18
4955,1,01-Apr-18
4956,1,01-Apr-18
4957,1,01-Apr-18
4958,1,31-Mar-18
4959,1,31-Mar-18
4960,1,30-Mar-18
4961,1,30-Mar-18
4961,2,January 0, 1900
4962,1,30-Mar-18
4963,1,30-Mar-18
4964,1,30-Mar-18
4965,1,30-Mar-18
4966,1,30-Mar-18
4967,1,30-Mar-18
4968,1,30-Mar-18
4969,1,27-Mar-18
4970,1,26-Mar-18
4971,1,23-Mar-18
4972,1,23-Mar-18
4973,1,23-Mar-18
4973,2,January 0, 1900
4973,4,29-Nov-13
4974,1,23-Mar-18
4975,1,23-Mar-18
4976,1,23-Mar-18
4977,1,20-Mar-18
4978,1,16-Mar-18
4978,2,January 0, 1900
4979,1,16-Mar-18
4980,1,16-Mar-18
4981,1,16-Mar-18
4982,1,16-Mar-18
4983,1,15-Mar-18
4984,1,15-Mar-18
4985,1,15-Mar-18
4986,1,15-Mar-18
4987,1,15-Mar-18
4988,1,14-Mar-18
4989,1,13-Mar-18
4990,1,13-Mar-18
4991,1,13-Mar-18
4992,1,09-Mar-18
4993,1,09-Mar-18
4994,1,09-Mar-18
4994,2,January 0, 1900
4995,1,08-Mar-18
4996,1,08-Mar-18
4997,1,07-Mar-18
4998,1,06-Mar-18
4999,1,06-Mar-18
5000,1,04-Mar-18
5001,1,02-Mar-18
5002,1,02-Mar-18
5003,1,02-Mar-18
5004,1,02-Mar-18
5005,1,01-Mar-18
5006,1,01-Mar-18
5007,1,01-Mar-18
5008,1,01-Mar-18
5009,1,01-Mar-18
5010,1,01-Mar-18
5011,1,01-Mar-18
5012,1,01-Mar-18
5013,1,01-Mar-18
5014,1,01-Mar-18
5015,1,01-Mar-18
5016,1,01-Mar-18
5017,1,01-Mar-18
5018,1,01-Mar-18
5019,1,01-Mar-18
5020,1,01-Mar-18
5021,1,01-Mar-18
5022,1,01-Mar-18
5023,1,28-Feb-18
5024,1,27-Feb-18
5025,1,27-Feb-18
5026,1,25-Feb-18
5027,1,23-Feb-18
5028,1,23-Feb-18
5029,1,23-Feb-18
5030,1,23-Feb-18
5031,1,22-Feb-18
5032,1,21-Feb-18
5033,1,20-Feb-18
5034,1,19-Feb-18
5034,1,19-Feb-18
5035,1,16-Feb-18
5036,1,16-Feb-18
5037,1,16-Feb-18
5038,1,16-Feb-18
5039,1,15-Feb-18
5040,1,14-Feb-18
5041,1,14-Feb-18
5042,1,09-Feb-18
5043,1,09-Feb-18
5044,1,09-Feb-18
5045,1,09-Feb-18
5046,1,06-Feb-18
5047,1,06-Feb-18
5048,1,05-Feb-18
5049,1,02-Feb-18
5050,1,02-Feb-18
5051,1,02-Feb-18
5052,1,02-Feb-18
5053,1,01-Feb-18
5054,1,01-Feb-18
5055,1,01-Feb-18
5056,1,31-Jan-18
5057,1,30-Jan-18
5058,1,30-Jan-18
5059,1,29-Jan-18
5060,1,26-Jan-18
5061,1,26-Jan-18
5062,1,26-Jan-18
5063,1,26-Jan-18
5064,1,26-Jan-18
5065,1,25-Jan-18
5066,1,24-Jan-18
5067,1,24-Jan-18
5068,1,23-Jan-18
5069,1,22-Jan-18
5070,1,22-Jan-18
5071,1,20-Jan-18
5072,1,19-Jan-18
5073,1,19-Jan-18
5074,1,19-Jan-18
5075,1,18-Jan-18
5076,1,18-Jan-18
5077,1,17-Jan-18
5078,1,17-Jan-18
5079,1,16-Jan-18
5080,1,15-Jan-18
5081,1,15-Jan-18
5082,1,15-Jan-18
5083,1,12-Jan-18
5084,1,12-Jan-18
5085,1,12-Jan-18
5086,1,12-Jan-18
5087,1,12-Jan-18
5088,1,10-Jan-18
5089,1,09-Jan-18
5090,1,08-Jan-18
5091,1,06-Jan-18
5092,1,05-Jan-18
5093,1,05-Jan-18
5094,1,02-Jan-18
