MediaID,GenreId
5180,25
5181,13
5182,1
5183,17
5183,13
5183,15
5184,2
5184,3
5185,5
5185,2
5185,3
5186,26
5186,13
5186,15
5187,15
5187,19
5188,26
5188,13
5188,15
5189,12
5189,17
5190,26
5190,13
5190,15
5191,2
5191,3
5192,2
5192,3
5193,2
5193,3
5194,5
5194,2
5194,6
5195,2
5195,3
5196,39
5197,1
5198,13
5198,20
5198,30
5199,12
5199,17
5200,41
5200,4
5200,27
5201,1
5202,13
5202,14
5203,26
5203,19
5204,39
5205,3
5205,11
5205,4
5206,16
5206,10
5208,10
5208,34
5209,1
5210,5
5210,7
5210,2
5211,26
5212,17
5212,15
5212,20
5213,39
5214,26
5214,15
5215,2
5215,9
5215,3
5216,2
5216,9
5216,10
5217,13
5217,15
5217,21
5218,1
5218,15
5219,25
5220,17
5220,13
5220,15
5221,7
5221,8
5222,17
5222,13
5222,15
5223,13
5223,15
5224,39
5225,1
5226,17
5226,22
5227,17
5227,13
5227,14
5228,17
5228,15
5228,20
5229,17
5229,14
5229,15
5230,39
5231,31
5231,2
5232,25
5233,1
5233,38
5234,39
5235,13
5235,15
5235,19
5236,31
5236,25
5237,25
5237,10
5238,17
5238,15
5239,1
5239,15
5240,1
5240,30
5241,12
5241,17
5242,2
5242,3
5243,25
5244,42
5244,6
5244,27
5245,6
5245,27
5246,2
5246,9
5246,3
5247,2
5247,9
5247,3
5248,13
5248,15
5249,13
5249,14
5249,15
5250,2
5250,3
5251,16
5251,7
5251,2
5252,22
5252,19
5253,1
5254,2
5254,10
5254,3
5255,13
5255,20
5256,1
5256,15
5257,16
5257,7
5257,2
5258,10
5259,2
5259,3
5260,13
5260,14
5260,15
5261,39
5262,2
5262,8
5263,27
5263,24
5264,17
5264,15
5265,17
5265,22
5265,15
5266,1
5266,21
5267,13
5267,14
5267,19
5268,39
5269,12
5270,13
5271,1
5272,25
5273,12
5273,1
5274,10
5274,3
5275,1
5276,39
5277,17
5278,5
5278,2
5278,18
5279,39
5280,7
5280,33
5281,39
5282,17
5282,13
5283,39
5284,9
5284,10
5284,3
5285,3
5286,5
5286,3
5286,4
5287,3
5287,4
5287,27
5288,2
5288,10
5288,3
5289,2
5289,3
5289,11
5290,26
5290,15
5291,1
5291,15
5292,26
5292,29
5292,15
5293,26
5293,29
5293,15
5294,13
5294,14
5295,17
5295,15
5295,20
5296,13
5296,15
5296,21
5297,2
5297,3
5298,31
5298,2
5299,7
5299,8
5300,26
5300,15
5301,25
5302,17
5302,22
5303,17
5303,15
5303,21
5304,26
5304,13
5304,15
5305,5
5305,6
5305,3
5306,26
5306,17
5306,15
5307,1
5307,30
5308,1
5308,15
5309,13
5309,15
5309,20
5310,17
5310,13
5310,15
5311,12
5311,17
5312,1
5312,15
5313,13
5313,15
5314,1
5314,15
5315,39
5316,14
5316,19
5317,15
5317,19
5318,22
5318,19
5319,39
5320,25
5321,5
5321,6
5321,3
5322,1
5322,30
5323,26
5323,23
5324,5
5324,2
5324,3
5325,21
5325,39
5326,39
5327,5
5327,2
5327,3
5328,17
5329,13
5330,13
5330,15
5331,17
5331,20
5332,22
5332,14
5333,26
5334,26
5334,13
5334,15
5335,26
5335,13
5335,15
5336,26
5336,13
5336,15
5337,26
5337,13
5337,15
5338,26
5338,13
5338,15
5339,26
5339,13
5339,15
5340,12
5341,26
5341,15
5341,23
5342,39
5343,1
5343,30
5344,14
5344,19
5345,10
5346,15
5346,19
5347,2
5347,3
5347,27
5348,5
5348,2
5348,3
5349,2
5349,3
5350,5
5350,2
5350,3
5351,17
5351,13
5351,15
5352,5
5352,2
5352,3
5353,12
5353,17
5354,2
5354,9
5354,3
5355,5
5355,2
5355,9
5356,2
5356,9
5356,10
5357,39
5358,17
5358,14
5358,21
5359,12
5359,13
5359,30
5360,5
5360,2
5360,18
5361,13
5361,14
5361,15
5362,2
5362,3
5363,16
5363,42
5363,2
5364,17
5364,13
5364,15
5365,16
5365,5
5365,2
5366,16
5366,7
5366,2
5367,7
5368,17
5368,14
5368,20
5369,39
5370,1
5370,21
5371,39
5372,41
5373,13
5373,15
5374,13
5374,15
5374,20
5375,12
5375,17
5376,1
5377,13
5377,14
5378,39
5379,39
5380,25
5381,2
5381,3
5381,34
5382,2
5382,9
5382,3
5383,2
5383,3
5384,2
5384,3
5385,17
5385,14
5386,2
5386,6
5386,3
5387,17
5387,13
5387,15
0,4
5389,12
5389,13
5389,30
5390,5
5390,2
5390,3
5391,13
5391,15
5391,21
5392,25
5392,10
5393,2
5393,3
5394,39
5395,2
5395,9
5395,3
5396,28
5396,13
5396,15
5397,16
5397,25
5398,13
5398,14
5398,15
5399,2
5399,3
5399,11
5400,17
5400,13
5400,15
5401,2
5401,9
5401,3
5402,15
5402,19
5403,2
5403,9
5403,3
5404,5
5404,2
5404,3
5405,2
5405,3
5406,5
5406,2
5406,3
5407,2
5407,3
5408,13
5408,15
5409,2
5409,3
5410,2
5410,9
5410,10
5411,12
5411,17
5412,5
5412,3
5412,4
5413,3
5414,31
5414,2
5415,26
5415,17
5415,13
5416,39
5417,13
5417,38
5418,1
5419,13
5419,19
5420,13
5420,15
5420,30
5421,10
5422,25
5422,10
5423,12
5423,17
5424,39
5425,5
5425,3
5426,1
5426,30
5427,1
5428,25
5429,17
5429,13
5429,15
5430,39
5431,1
5432,39
5433,2
5433,32
5433,9
5434,2
5434,32
5434,9
5435,5
5435,2
5435,32
5436,5
5436,2
5436,32
5437,2
5437,9
5437,3
5438,2
5438,32
5438,3
5439,2
5439,32
5439,9
5440,13
5440,14
5440,19
5441,12
5441,13
5441,21
5442,26
5442,15
5443,13
5443,15
5444,16
5444,2
5444,9
5445,10
5445,3
5446,15
5446,23
5446,19
5447,13
5447,15
5447,21
5448,1
5449,17
5449,14
5450,1
5451,1
5452,13
5452,14
5452,15
5453,17
5453,13
5453,14
5454,17
5454,15
5454,20
5455,13
5455,15
5455,21
5456,1
5456,15
5456,38
5457,5
5457,2
5457,3
5458,25
5458,32
5459,41
5460,26
5460,17
5460,15
5461,13
5461,15
5461,20
5462,13
5462,15
5463,13
5463,15
5463,19
5464,2
5464,3
5465,2
5465,3
5466,1
5467,1
5468,39
5469,26
5469,13
5469,15
5470,3
5470,4
5470,24
5471,1
5472,26
5472,13
5472,15
5473,17
5473,13
5474,26
5474,15
5474,23
5475,39
5476,26
5476,29
5476,15
5477,7
5477,2
5478,1
5478,15
5478,38
5479,5
5479,7
5479,4
5480,39
5481,17
5481,15
5481,23
5482,17
5482,13
5482,15
5483,13
5483,14
5483,20
5484,40
5485,13
5485,15
5485,21
5486,13
5486,15
5487,17
5488,25
5488,6
5488,10
5489,1
5490,17
5490,35
5490,14
5491,12
5492,39
5493,17
5494,25
5495,39
5496,12
5496,1
5497,39
5498,13
5498,14
5498,15
5499,13
5499,15
5499,20
5500,17
5500,13
5500,15
5501,17
5501,15
5502,13
5502,15
5502,19
5503,1
5504,13
5504,15
5504,20
5505,13
5505,14
5505,15
5506,1
5506,15
5507,13
5507,15
5508,1
5509,2
5509,32
5509,9
5510,2
5510,32
5510,3
5511,13
5512,13
5512,19
5513,2
5513,32
5513,9
5514,5
5514,2
5514,18
5515,17
5515,13
5515,15
5516,13
5516,15
5517,17
5517,15
5518,39
5519,25
5519,10
5520,10
5521,7
5522,26
5522,13
5522,14
5523,25
5523,10
5524,13
5524,14
5524,20
5525,39
5526,12
5526,21
5527,12
5527,21
5528,12
5528,21
5529,17
5529,13
5529,15
5530,17
5530,13
5530,15
5531,13
5531,15
5531,20
5532,17
5532,13
5532,15
5533,17
5534,17
5534,15
5534,38
5535,39
5536,17
5537,2
5537,32
5537,3
5538,3
5539,13
5539,15
5539,20
5540,17
5540,14
5540,20
5541,40
5542,2
5542,3
5543,17
5543,13
5543,15
5544,13
5545,26
5545,35
5545,15
5546,13
5546,14
5547,13
5547,15
5548,1
5549,26
5549,15
5549,21
5550,13
5550,15
5551,13
5551,15
5552,13
5552,15
5552,19
5553,39
5554,7
5555,16
5555,10
5556,13
5556,14
5556,20
5557,39
5558,16
5558,25
5559,39
5560,1
5561,13
5562,41
5562,10
5563,31
5563,5
5563,2
5564,1
5565,17
5565,13
5565,14
5566,25
5567,8
5568,13
5568,15
5568,19
5569,2
5569,3
5570,28
5570,13
5570,14
5571,26
5571,13
5571,15
5572,26
5572,17
5572,15
5573,1
5573,13
5573,15
5574,26
5574,17
5574,13
5575,8
5575,34
5576,39
5577,13
5577,15
5577,30
5578,25
5578,10
5579,13
5579,14
5580,2
5580,32
5580,9
5581,13
5581,15
5581,20
5582,39
5583,2
5583,3
5584,13
5584,15
5584,20
5585,2
5585,32
5585,6
5586,39
5587,26
5587,15
5588,13
5588,15
5589,26
5589,15
5590,13
5590,14
5590,19
5591,25
5592,2
5592,32
5592,10
5593,2
5593,9
5593,10
5594,39
5595,15
5595,19
5596,12
5596,1
5597,12
5597,21
5598,2
5598,32
5598,9
5599,26
5599,15
5600,13
5600,14
5600,15
5601,2
5601,32
5601,3
5602,1
5602,21
5603,2
5603,32
5603,9
5604,15
5604,19
5605,13
5605,15
5606,17
5606,14
5607,39
5608,2
5608,32
5608,3
5609,31
5609,2
5610,17
5610,15
5610,21
5611,39
5612,1
5612,15
5613,17
5613,21
5613,20
5614,39
5615,13
5616,26
5616,13
5616,15
5617,26
5617,17
5617,13
5618,13
5618,14
5618,15
5619,26
5619,17
5619,15
5620,13
5620,15
5620,20
5621,12
5621,17
5622,39
5623,13
5623,15
5624,17
5624,15
5625,15
5625,23
5625,19
5626,13
5626,15
5627,39
5628,39
5629,13
5629,15
5630,17
5631,39
5632,13
5632,15
5632,21
5633,13
5633,15
5634,15
5634,19
5635,13
5635,15
5636,1
5636,15
5637,22
5637,19
5638,17
5638,13
5638,15
5639,39
5640,25
5640,10
5641,22
5641,15
5641,19
5642,12
5642,13
5643,12
5644,26
5644,15
5645,12
5645,23
5646,39
5647,13
5647,15
5647,19
5648,12
5648,17
5649,13
5649,14
5649,15
5650,6
5650,27
5651,13
5651,15
5652,13
5652,14
5652,15
5653,2
5653,32
5653,9
5654,31
5654,2
5655,8
5655,34
5657,21
5657,39
5658,5
5658,3
5658,4
5659,40
5660,39
5661,13
5662,16
5662,2
5662,10
5663,13
5664,17
5664,15
5665,2
5665,32
5665,9
5666,1
5666,30
5667,2
5667,32
5667,9
5668,2
5668,32
5668,3
5669,2
5669,32
5669,3
5670,2
5670,6
5670,27
5671,2
5671,32
5671,3
5672,31
5672,2
5673,2
5673,32
5673,9
5674,16
5674,2
5674,6
5675,2
5675,32
5675,9
5676,13
5676,14
5676,15
5677,2
5677,3
5678,39
5679,1
5680,5
5680,7
5681,12
5681,21
5682,26
5682,23
5683,7
5683,2
5683,8
5684,2
5684,9
5684,10
5685,17
5685,13
5685,14
5686,7
5686,2
5687,13
5687,14
5687,20
5688,1
5688,30
5689,21
5689,39
5690,42
5690,6
5690,11
5691,13
5691,15
5691,30
5692,25
5692,10
5692,3
5693,1
5694,13
5694,14
5695,1
5695,30
5696,13
5696,15
5697,13
5698,17
5698,15
5699,2
5699,9
5699,10
5700,2
5700,9
5700,10
5701,13
5701,15
5701,19
5702,17
5702,13
5702,14
5703,2
5703,9
5703,10
5704,39
5705,13
5705,14
5705,15
5706,1
5706,15
5707,10
5707,3
5707,34
5708,39
5709,13
5709,19
5710,13
5710,14
5710,15
5711,39
5712,39
5713,39
5714,13
5714,14
5714,15
5715,5
5715,2
5715,18
5716,16
5716,5
5716,2
5717,39
5718,13
5718,14
5718,15
5719,26
5719,17
5720,7
5720,2
5721,39
5722,5
5722,2
5722,3
5723,16
5723,25
5724,39
5725,1
5726,1
5727,2
5727,9
5727,10
5728,2
5728,9
5728,10
5729,2
5729,9
5729,10
5730,2
5730,9
5730,10
5731,2
5731,9
5731,10
5732,2
5732,9
5732,10
5733,1
5734,40
5735,17
5735,15
5735,20
5736,12
5736,17
5737,22
5737,15
5737,19
5738,1
5739,17
5739,13
5739,15
5740,17
5740,15
5741,2
5741,10
5742,17
5742,13
5742,15
5743,13
5743,15
5744,3
5744,24
5745,39
5746,17
5746,15
5746,30
5747,26
5747,29
5747,15
5748,26
5748,29
5748,23
5749,26
5749,29
5749,23
5750,17
5750,15
5750,21
5751,5
5751,2
5751,3
5752,31
5752,2
5752,9
5753,1
5754,17
5755,21
5756,1
5757,39
5758,25
5759,26
5759,13
5759,15
5760,12
5760,17
5761,2
5761,9
5761,3
5762,2
5762,9
5762,3
5763,13
5764,13
5764,15
5765,2
5765,9
5765,10
5766,13
5766,15
5767,2
5767,9
5767,10
5768,25
5769,13
5769,14
5769,15
5770,2
5770,9
5770,10
5771,17
5771,15
5771,21
5772,12
5772,17
5773,2
5773,10
5773,3
5774,40
5775,13
5775,15
5776,2
5776,9
5776,3
5777,13
5777,14
5777,15
5778,1
5778,30
5779,17
5779,15
5780,2
5780,9
5780,10
5781,1
5782,1
5783,39
5784,25
5785,39
5786,39
5787,39
5788,39
5789,39
5790,39
5791,15
5791,23
5791,19
5792,39
5793,40
5794,1
5795,1
5795,21
5796,1
5797,39
5798,7
5799,25
5800,16
5800,7
5801,16
5801,11
5801,24
5802,5
5802,7
5802,33
5803,1
5804,2
5804,9
5804,3
5805,16
5805,5
5805,7
5806,31
5806,25
5807,39
5808,13
5808,21
5809,1
5809,21
5810,16
5810,7
5811,16
5811,5
5811,7
5812,40
5813,1
5814,39
5815,39
5816,39
5817,39
5818,39
5819,39
5820,1
5821,16
5821,5
5821,7
5822,16
5822,7
5822,33
5823,1
5824,2
5824,18
5824,3
5825,1
5826,25
5827,13
5827,14
5828,25
5829,13
5829,19
5830,1
5831,26
5832,17
5832,14
5832,15
5833,31
5833,2
5834,39
5835,6
5835,3
5836,13
5836,14
5836,15
5837,25
5838,39
5839,17
5839,13
5839,14
5840,26
5840,13
5840,15
5841,21
5841,39
5842,2
5842,3
5843,7
5843,2
5843,33
5844,7
5844,2
5844,33
5845,26
5845,17
5846,39
5847,17
5848,1
5848,30
5849,39
5850,13
5850,15
5851,22
5851,19
5852,31
5852,2
5853,1
5853,21
5854,25
5855,2
5855,8
5856,12
5856,17
5857,17
5857,22
5858,39
5859,1
5859,15
5860,12
5860,17
5860,35
5861,10
5862,31
5862,2
5862,9
5863,26
5863,20
5864,12
5864,23
5865,7
5866,25
5867,39
5868,25
5869,25
5870,7
5870,33
5871,39
5872,26
5872,13
5872,15
5873,26
5873,15
5874,39
5875,40
5876,25
5876,10
5877,39
5878,26
5878,17
5879,17
5879,15
5880,17
5880,21
5881,2
5881,3
5882,17
5882,13
5882,38
5883,39
5884,10
5885,17
5885,13
5885,14
5886,12
5887,11
5887,4
5887,24
5888,17
5888,14
5889,39
5890,13
5890,14
5891,13
5891,14
5891,23
5892,1
5892,15
5893,39
5894,25
5895,1
5895,21
5896,1
5897,13
5897,14
5897,20
5898,39
5899,10
5900,1
5900,39
5901,25
5902,22
5902,14
5902,19
5903,39
5904,39
5905,1
5905,21
5906,13
5906,14
5906,23
5907,16
5907,25
5907,10
5908,17
5908,13
5908,15
5909,1
5910,39
5911,1
5911,21
5912,39
5913,25
5914,39
5915,1
5916,39
5917,1
5918,39
5919,40
5920,39
5921,5
5921,10
5921,3
5922,25
5922,24
5923,39
5924,1
5924,15
5925,1
5926,39
5927,39
5928,1
5929,1
5930,1
5930,30
5931,1
5932,3
5933,1
5934,1
5934,15
5935,12
5935,17
5935,21
5936,12
5936,1
5936,30
5937,39
5938,3
5938,4
5938,27
5939,5
5939,3
5939,24
5940,1
5941,13
5942,13
5943,13
5944,13
5945,13
5945,30
5946,13
5947,13
5948,13
5949,13
5949,30
5950,13
5951,13
5951,19
5952,12
5952,13
5952,37
5953,13
5953,15
5954,22
5955,13
5955,15
5956,13
5956,14
5956,19
5963,30
5964,26
5964,13
5964,15
5965,13
5965,15
5966,13
5966,15
5967,1
5968,1
5968,15
5969,17
5969,20
5970,2
5970,9
5970,10
5971,22
5971,15
5972,17
5972,15
5973,26
5973,23
5974,5
5974,2
5974,3
5975,13
5975,20
5976,13
5976,20
5976,30
5977,26
5978,1
5978,15
5979,1
5980,16
5980,2
5980,8
5981,13
5981,14
5981,30
5982,2
5982,32
5982,9
5983,22
5983,14
5983,19
5984,22
5984,19
5985,40
5986,26
5986,15
5987,22
5987,19
5988,26
5989,17
5990,22
5990,14
5990,19
5991,22
5991,14
5992,1
5992,21
5993,15
5993,21
5994,23
5995,13
5995,14
5996,17
5997,2
5997,3
5998,26
5998,14
5998,23
5999,26
6000,26
6000,17
6000,15
6001,1
6002,17
6002,13
6003,13
6003,15
6003,19
6004,13
6004,38
6005,13
6005,15
6005,30
6006,1
6006,37
6007,17
6007,15
6008,26
6008,17
6009,13
6009,15
6010,1
6011,17
6011,38
6012,26
6012,17
6012,15
6013,17
6013,13
6013,20
6014,17
6014,20
6015,17
6015,13
6015,14
6016,13
6016,15
6017,26
6017,13
6017,15
6018,22
6018,15
6018,19
6019,17
6019,14
6019,19
6020,36
6021,17
6021,15
6021,21
6022,16
6022,7
6022,33
6023,17
6024,13
6024,14
6024,15
6025,13
6025,23
6026,26
6026,28
6026,13
6027,28
6027,35
6027,13
6028,13
6028,20
6029,1
6029,15
6030,13
6031,26
6031,15
6031,23
6032,17
6032,14
6033,2
6033,9
6033,3
6034,1
6035,17
6035,22
6036,22
6036,14
6037,12
6037,17
6037,20
6038,19
6039,1
6040,5
6040,2
6040,32
6041,17
6041,15
6042,13
6042,19
6043,1
6044,1
6044,15
6045,17
6045,35
6046,13
6046,15
6047,13
6047,19
6048,13
6048,14
6048,20
6049,12
6049,13
6049,20
6050,39
6051,15
6051,19
6052,13
6052,15
6053,17
6053,14
6054,13
6054,14
6055,13
6055,15
6056,17
6056,20
6057,17
6058,13
6058,20
6059,26
6059,13
6059,15
6060,1
6061,12
6062,16
6062,10
6062,3
6063,3
6064,22
6065,26
6065,12
6065,14
6066,13
6066,15
6066,20
6067,17
6067,15
6068,17
6068,13
6068,15
6069,13
6069,15
6070,13
6070,15
6071,17
6071,13
6071,15
6072,17
6072,13
6072,15
6073,26
6073,13
6073,15
6074,17
6074,15
6074,23
6075,2
6075,32
6075,41
6076,12
6076,17
6077,17
6077,13
6077,15
6078,13
6078,15
6079,17
6079,13
6079,15
6080,13
6080,30
6081,13
6081,21
6081,20
6082,26
6083,26
6083,15
6084,26
6085,10
6086,26
6086,1
6086,15
6087,13
6087,14
6087,15
6088,22
6088,14
6088,15
6089,17
6090,16
6090,7
6090,2
6091,1
6092,1
6093,13
6093,14
6094,26
6094,22
6095,13
6096,16
6096,8
6096,9
6097,2
6097,9
6097,3
6098,5
6098,2
6098,6
6099,13
6099,15
6099,20
6100,1
6101,16
6101,7
6101,2
6102,13
6102,14
6102,15
6103,15
6103,21
6103,20
6104,17
6104,15
6105,12
6106,1
6106,15
6106,21
6107,28
6107,17
6107,13
6108,1
6109,12
6109,17
6109,23
6110,1
6111,17
6111,13
6111,14
6112,12
6113,15
6113,19
6114,12
6114,14
6115,22
6115,19
6116,22
6117,26
6118,13
6119,19
6120,12
6121,12
6122,25
6123,1
6124,17
6124,20
6125,17
6125,13
6125,15
6126,26
6126,28
6126,17
6127,13
6127,15
6128,7
6129,1
6130,26
6131,13
6132,1
6133,5
6133,3
6134,1
6135,7
6136,1
6137,19
6138,26
6138,13
6139,13
6140,13
6140,14
6141,1
6141,30
6142,3
6142,24
6143,17
6143,35
6143,13
6144,13
6145,1
6145,15
6145,21
6146,1
6146,15
6147,12
6148,12
6149,12
6150,12
6151,13
6151,15
6152,2
6152,9
6152,3
6153,13
6153,37
6154,17
6154,13
6154,15
6155,13
6155,14
6155,15
6156,17
6156,13
6156,38
6157,7
6157,33
6158,13
6158,14
6159,13
6159,20
6160,17
6161,13
6161,14
6161,15
6162,2
6162,11
6162,24
6163,2
6163,11
6163,4
6164,13
6164,15
6164,19
6165,12
6166,13
6166,14
6166,15
6167,26
6167,17
6167,23
6168,17
6168,15
6169,12
6170,7
6171,26
6171,22
6172,13
6172,14
6172,15
6173,31
6173,25
6174,1
6175,1
6176,22
6176,23
6176,19
6177,26
6177,17
6177,15
6178,13
6178,14
6179,17
6179,13
6179,15
6180,17
6180,13
6180,15
6181,17
6181,20
6182,12
6182,17
6183,22
6183,19
6184,17
6184,20
6185,22
6185,23
6185,19
6186,26
6186,13
6186,15
6187,1
6187,30
6188,13
6188,23
6189,17
6189,15
6189,20
6190,5
6190,25
6190,10
6191,1
6191,15
6192,17
6192,14
6192,15
6193,1
6194,7
6194,2
6194,8
6195,15
6195,23
6195,19
6196,26
6196,23
6197,1
6197,15
6197,21
6198,13
6198,15
6198,30
6199,13
6199,14
6199,15
6200,13
6200,15
6201,13
6201,14
6202,1
6202,15
6203,17
6203,13
6203,15
6204,22
6204,14
6204,19
6205,13
6205,14
6205,19
6206,13
6206,19
6207,26
6207,17
6208,26
6208,17
6209,16
6209,10
6210,19
6211,1
6211,21
6212,2
6212,3
6213,13
6213,15
6214,13
6215,2
6215,18
6215,3
6216,12
6216,13
6217,12
6218,12
6219,15
6219,20
6220,17
6220,15
6220,20
6221,17
6221,13
6221,14
6222,26
6222,17
6222,14
6223,26
6223,15
6224,2
6224,9
6224,10
6225,13
6225,15
6226,17
6226,15
6226,20
6227,1
6227,15
6227,30
6228,13
6228,15
6229,1
6229,15
6230,12
6231,12
6232,12
6233,12
6234,12
6235,12
6236,12
6237,12
6238,12
6239,12
6240,26
6240,17
6241,17
6241,15
6242,26
6242,15
6242,21
6243,17
6243,30
6244,28
6244,19
6245,25
6246,5
6246,3
6246,11
6247,1
6247,21
6248,5
6248,10
6248,3
6249,16
6249,7
6249,8
6250,28
6250,17
6250,13
6251,13
6251,14
6251,15
6252,1
6253,17
6253,13
6253,20
6254,25
6255,1
6255,15
6256,17
6256,15
6257,12
6257,1
6257,15
6258,7
6259,2
6259,32
6259,9
6260,5
6260,9
6260,3
6261,2
6261,9
6261,10
6262,17
6262,35
6263,17
6264,17
6264,13
6264,15
6265,17
6265,15
6266,13
6266,20
6267,12
6267,17
6268,1
6269,1
6269,15
6270,1
6270,38
6270,21
6271,2
6271,9
6271,3
6272,5
6272,2
6272,3
6273,13
6273,15
6273,20
6274,1
6274,15
6274,30
6275,9
6275,3
6276,13
6276,14
6276,15
6277,25
6278,14
6278,19
6279,12
6279,13
6280,12
6281,17
6281,15
6281,30
6282,13
6282,15
6282,20
6283,17
6283,15
6284,1
6285,13
6285,15
6285,20
6286,17
6286,15
6286,20
6287,31
6287,25
6288,1
6288,15
6288,30
6289,13
6289,14
6289,15
6290,2
6290,10
6291,2
6291,9
6291,3
6292,17
6292,15
6292,20
6293,12
6294,13
6294,15
6294,19
6295,22
6295,15
6295,19
6296,13
6296,14
6296,15
6297,25
6297,10
6298,17
6299,17
6300,16
6300,2
6300,8
6301,12
6301,17
6302,26
6303,1
6304,12
6304,17
6305,1
6305,21
6306,39
6307,13
6307,14
6307,15
6308,1
6308,37
6309,13
6309,15
6310,13
6310,15
6310,38
6311,17
6311,14
6311,15
6312,17
6312,13
6312,14
6313,26
6313,17
6313,15
6314,2
6314,3
6314,11
6315,5
6315,2
6315,3
6316,17
6316,13
6316,15
6317,13
6318,26
6318,13
6319,5
6319,2
6319,3
6320,1
6320,15
6321,26
6321,23
6322,26
6323,13
6323,14
6324,13
6324,15
6324,19
6325,1
6326,19
6327,13
6327,14
6327,21
6328,13
6328,30
6329,12
6330,17
6330,14
6330,15
6331,2
6331,3
6331,27
6332,26
6332,15
6333,13
6334,13
6334,14
6334,15
6335,17
6335,13
6335,14
6336,17
6337,16
6337,7
6337,33
6338,14
6338,19
6339,26
6339,17
6340,13
6340,14
6340,20
6341,1
6342,1
6343,36
6344,12
6345,1
6346,28
6346,13
6346,15
6347,1
6347,15
6347,30
6348,1
6349,13
6349,14
6349,23
6350,12
6350,17
6351,1
6352,17
6352,15
6353,8
6354,26
6354,28
6354,13
6355,26
6355,13
6355,15
6356,8
6357,16
6357,10
6358,1
6358,30
6359,1
6359,15
6360,16
6360,7
6360,2
6361,13
6361,14
6361,19
6362,12
6363,17
6363,20
6364,7
6364,33
6365,13
6365,20
6365,30
6366,12
6366,17
6367,5
6367,7
6368,17
6368,14
6369,8
6370,1
6370,15
6370,38
6371,13
6371,30
6372,14
6372,19
6373,17
6374,2
6374,8
6375,13
6375,19
6376,26
6376,15
6377,10
6378,12
6378,17
6379,12
6379,17
6380,12
6380,17
6381,2
6381,3
6382,26
6382,15
6383,1
6383,15
6384,14
6384,19
6385,25
6386,13
6386,20
6387,1
6388,13
6388,14
6388,15
6389,16
6389,10
6390,26
6390,14
6391,28
6391,13
6391,20
6392,13
6392,14
6392,15
6393,22
6393,19
6394,16
6394,2
6394,8
6395,13
6395,15
6395,30
6396,17
6396,15
6396,20
6397,2
6397,32
6397,9
6398,17
6398,13
6398,15
6399,13
6399,15
6400,25
6401,12
6402,12
6403,2
6403,18
6403,3
6404,5
6404,9
6404,18
6405,17
6405,13
6406,12
6406,17
6406,13
6407,7
6408,13
6408,14
6409,2
6409,32
6409,9
6410,17
6410,20
6411,35
6411,22
6412,5
6412,2
6412,3
6413,1
6414,17
6414,13
6414,15
6415,13
6415,15
6416,25
6417,13
6417,15
6418,13
6418,38
6418,20
6419,28
6419,35
6419,22
6420,22
6420,23
6420,19
6421,17
6422,31
6422,5
6422,24
6423,26
6424,26
6424,13
6424,15
6425,26
6425,13
6425,15
6426,2
6426,9
6426,10
6427,28
6427,13
6428,1
6429,12
6429,17
6430,1
6430,15
6431,26
6431,15
6431,19
6432,1
6432,15
6433,13
6434,13
6434,37
6434,15
6435,17
6435,13
6435,15
6436,17
6436,15
6436,20
6437,17
6437,13
6437,15
6438,1
6438,15
6439,13
6440,13
6440,15
6440,20
6441,13
6442,12
6442,17
6443,26
6443,17
6444,12
6444,28
6445,17
6445,15
6445,21
6446,17
6446,35
6446,13
6447,7
6447,8
6447,33
6448,26
6448,13
6448,15
6449,1
6449,21
6450,13
6450,14
6450,15
6451,2
6451,8
6452,42
6452,10
6453,2
6453,32
6453,8
6454,22
6454,19
6455,16
6455,10
6456,16
6456,2
6456,9
6457,40
6458,12
6459,40
6460,12
6461,17
6461,15
6462,12
6462,17
6463,17
6463,13
6463,15
6464,35
6464,22
6465,36
6466,26
6466,15
6467,39
6468,13
6468,14
6468,15
6469,12
6469,28
6469,17
6470,14
6470,19
6471,1
6471,21
6472,17
6472,37
6472,20
6473,7
6474,17
6474,20
6475,12
6475,13
6475,20
6476,12
6476,17
6477,12
6477,17
6477,13
6478,13
6478,15
6478,19
6479,25
6480,17
6480,15
6481,28
6481,17
6481,15
6482,26
6482,22
6482,23
6483,16
6483,7
6483,33
6484,13
6484,14
6484,15
6485,13
6485,15
6485,19
6486,16
6486,7
6487,1
6487,21
6488,26
6488,23
6489,13
6490,17
6491,7
6491,2
6492,26
6492,28
6493,17
6493,23
6494,16
6494,5
6494,7
6495,1
6495,21
6496,13
6496,19
6497,26
6497,35
6497,13
6498,13
6498,15
6499,26
6499,22
6499,23
6500,2
6500,9
6500,3
6501,2
6501,9
6501,3
6502,2
6502,9
6502,10
6503,2
6503,9
6503,3
6504,2
6504,9
6504,10
6505,2
6505,9
6505,3
6506,13
6506,30
6507,26
6507,17
6508,17
6508,14
6508,15
6509,5
6509,7
6510,5
6510,7
6511,17
6511,13
6511,14
6512,13
6512,14
6512,15
6513,13
6513,15
6514,13
6514,19
6515,41
6515,10
6516,2
6516,10
6517,1
6518,26
6518,13
6518,15
6519,13
6519,19
6520,7
6520,10
6521,1
6521,15
6521,30
6522,13
6522,14
6522,38
6523,22
6523,15
6523,19
6524,1
6524,30
6525,13
6525,15
6525,19
6526,26
6526,13
6526,14
6527,13
6527,15
6528,8
6529,28
6529,13
6530,12
6530,17
